number,name,method,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
83,PhalangesOutlinesCorrect,CATCH24_SYM,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7132867132867133
83,PhalangesOutlinesCorrect,CATCH24_SYM,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6981351981351981
83,PhalangesOutlinesCorrect,CATCH24_SYM,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6794871794871795
83,PhalangesOutlinesCorrect,CATCH24_SYM,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.747086247086247
83,PhalangesOutlinesCorrect,CATCH24_SYM,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7284382284382285
83,PhalangesOutlinesCorrect,CATCH24_SYM,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7354312354312355
83,PhalangesOutlinesCorrect,CATCH24_SYM,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7296037296037297
83,PhalangesOutlinesCorrect,CATCH24_SYM,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7447552447552448
83,PhalangesOutlinesCorrect,CATCH24_SYM,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7365967365967366
83,PhalangesOutlinesCorrect,CATCH24_SYM,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7307692307692307
83,PhalangesOutlinesCorrect,CATCH24_SYM,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7319347319347319
83,PhalangesOutlinesCorrect,CATCH24_SYM,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7377622377622378
83,PhalangesOutlinesCorrect,CATCH24_SYM,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7086247086247086
83,PhalangesOutlinesCorrect,CATCH24_SYM,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6864801864801865
83,PhalangesOutlinesCorrect,CATCH24_SYM,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.717948717948718
83,PhalangesOutlinesCorrect,CATCH24_SYM,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.703962703962704
83,PhalangesOutlinesCorrect,CATCH24_SYM,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7027972027972028
83,PhalangesOutlinesCorrect,CATCH24_SYM,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7027972027972028
83,PhalangesOutlinesCorrect,CATCH24_SYM,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7097902097902098
83,PhalangesOutlinesCorrect,CATCH24_SYM,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6981351981351981
83,PhalangesOutlinesCorrect,CATCH24_SYM,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.696969696969697
83,PhalangesOutlinesCorrect,CATCH24_SYM,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.717948717948718
83,PhalangesOutlinesCorrect,CATCH24_SYM,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7051282051282052
83,PhalangesOutlinesCorrect,CATCH24_SYM,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7249417249417249
83,PhalangesOutlinesCorrect,CATCH24_SYM,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7272727272727273
83,PhalangesOutlinesCorrect,CATCH24_SYM,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7365967365967366
83,PhalangesOutlinesCorrect,CATCH24_SYM,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7249417249417249
83,PhalangesOutlinesCorrect,CATCH24_SYM,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7167832167832168
83,PhalangesOutlinesCorrect,CATCH24_SYM,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7435897435897436
83,PhalangesOutlinesCorrect,CATCH24_SYM,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7249417249417249
83,PhalangesOutlinesCorrect,CATCH24_SYM,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7261072261072261
83,PhalangesOutlinesCorrect,CATCH24_SYM,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7482517482517482
83,PhalangesOutlinesCorrect,CATCH24_SYM,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.6993006993006993
83,PhalangesOutlinesCorrect,MCB,0,6,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.7680652680652681
83,PhalangesOutlinesCorrect,MCB,1,6,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.7657342657342657
83,PhalangesOutlinesCorrect,MCB,2,6,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.7599067599067599
83,PhalangesOutlinesCorrect,MCB,3,6,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.747086247086247
83,PhalangesOutlinesCorrect,MCB,4,6,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.7610722610722611
83,PhalangesOutlinesCorrect,MCB,0,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7599067599067599
83,PhalangesOutlinesCorrect,MCB,1,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7727272727272727
83,PhalangesOutlinesCorrect,MCB,2,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7202797202797203
83,PhalangesOutlinesCorrect,MCB,3,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7610722610722611
83,PhalangesOutlinesCorrect,MCB,4,5,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7727272727272727
83,PhalangesOutlinesCorrect,MCB,0,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7564102564102564
83,PhalangesOutlinesCorrect,MCB,1,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7832167832167832
83,PhalangesOutlinesCorrect,MCB,2,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.752913752913753
83,PhalangesOutlinesCorrect,MCB,3,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.752913752913753
83,PhalangesOutlinesCorrect,MCB,4,6,3.0,4.0,128.0,64.0,,uniform,transformer,0.0,,,,,0.7249417249417249
83,PhalangesOutlinesCorrect,MCB,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7261072261072261
83,PhalangesOutlinesCorrect,MCB,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7097902097902098
83,PhalangesOutlinesCorrect,MCB,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7167832167832168
83,PhalangesOutlinesCorrect,MCB,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7249417249417249
83,PhalangesOutlinesCorrect,MCB,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7307692307692307
83,PhalangesOutlinesCorrect,MCB,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7132867132867133
83,PhalangesOutlinesCorrect,MCB,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7167832167832168
83,PhalangesOutlinesCorrect,MCB,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.717948717948718
83,PhalangesOutlinesCorrect,MCB,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7226107226107226
83,PhalangesOutlinesCorrect,MCB,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7354312354312355
83,PhalangesOutlinesCorrect,MCB,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7342657342657343
83,PhalangesOutlinesCorrect,MCB,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7214452214452215
83,PhalangesOutlinesCorrect,MCB,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7610722610722611
83,PhalangesOutlinesCorrect,MCB,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7354312354312355
83,PhalangesOutlinesCorrect,MCB,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7715617715617715
83,PhalangesOutlinesCorrect,MCB,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7482517482517482
83,PhalangesOutlinesCorrect,MCB,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7400932400932401
83,PhalangesOutlinesCorrect,MCB,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7482517482517482
83,PhalangesOutlinesCorrect,MCB,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7447552447552448
83,PhalangesOutlinesCorrect,MCB,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7622377622377622
83,PhalangesOutlinesCorrect,MCB,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7447552447552448
83,PhalangesOutlinesCorrect,MCB,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.745920745920746
83,PhalangesOutlinesCorrect,MCB,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7435897435897436
83,PhalangesOutlinesCorrect,MCB,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7307692307692307
83,PhalangesOutlinesCorrect,MCB,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.754079254079254
83,PhalangesOutlinesCorrect,MCB,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7237762237762237
83,PhalangesOutlinesCorrect,MCB,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7424242424242424
83,PhalangesOutlinesCorrect,MCB,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7435897435897436
83,PhalangesOutlinesCorrect,MCB,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7249417249417249
83,PhalangesOutlinesCorrect,MCB,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7307692307692307
83,PhalangesOutlinesCorrect,MCB,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7389277389277389
83,PhalangesOutlinesCorrect,MCB,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.752913752913753
83,PhalangesOutlinesCorrect,MCB,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7610722610722611
83,PhalangesOutlinesCorrect,MCB,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7575757575757576
83,PhalangesOutlinesCorrect,MCB,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7808857808857809
83,PhalangesOutlinesCorrect,MCB,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7494172494172494
83,PhalangesOutlinesCorrect,MCB,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7575757575757576
83,PhalangesOutlinesCorrect,MCB,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7750582750582751
83,PhalangesOutlinesCorrect,MCB,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.747086247086247
83,PhalangesOutlinesCorrect,MCB,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7634032634032634
83,PhalangesOutlinesCorrect,ORI,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7319347319347319
83,PhalangesOutlinesCorrect,ORI,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7272727272727273
83,PhalangesOutlinesCorrect,ORI,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7599067599067599
83,PhalangesOutlinesCorrect,ORI,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7424242424242424
83,PhalangesOutlinesCorrect,ORI,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7249417249417249
83,PhalangesOutlinesCorrect,ORI,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7447552447552448
83,PhalangesOutlinesCorrect,ORI,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7599067599067599
83,PhalangesOutlinesCorrect,ORI,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7342657342657343
83,PhalangesOutlinesCorrect,ORI,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7797202797202797
83,PhalangesOutlinesCorrect,ORI,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7634032634032634
83,PhalangesOutlinesCorrect,SAX,0,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.7132867132867133
83,PhalangesOutlinesCorrect,SAX,1,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.7167832167832168
83,PhalangesOutlinesCorrect,SAX,2,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.7132867132867133
83,PhalangesOutlinesCorrect,SAX,3,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.7074592074592074
83,PhalangesOutlinesCorrect,SAX,4,5,3.0,4.0,32.0,16.0,,uniform,transformer,0.0,,,,,0.7016317016317016
83,PhalangesOutlinesCorrect,SAX,0,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.703962703962704
83,PhalangesOutlinesCorrect,SAX,1,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7086247086247086
83,PhalangesOutlinesCorrect,SAX,2,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6783216783216783
83,PhalangesOutlinesCorrect,SAX,3,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6993006993006993
83,PhalangesOutlinesCorrect,SAX,4,5,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6946386946386947
83,PhalangesOutlinesCorrect,SAX,0,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6794871794871795
83,PhalangesOutlinesCorrect,SAX,1,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6993006993006993
83,PhalangesOutlinesCorrect,SAX,2,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6923076923076923
83,PhalangesOutlinesCorrect,SAX,3,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6841491841491841
83,PhalangesOutlinesCorrect,SAX,4,5,,,,,,uniform,resnet,,3.0,64.0,True,True,0.696969696969697
83,PhalangesOutlinesCorrect,SAX,0,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7261072261072261
83,PhalangesOutlinesCorrect,SAX,1,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7272727272727273
83,PhalangesOutlinesCorrect,SAX,2,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.6981351981351981
83,PhalangesOutlinesCorrect,SAX,3,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7249417249417249
83,PhalangesOutlinesCorrect,SAX,4,5,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7202797202797203
83,PhalangesOutlinesCorrect,SAX,0,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.717948717948718
83,PhalangesOutlinesCorrect,SAX,1,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7156177156177156
83,PhalangesOutlinesCorrect,SAX,2,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.703962703962704
83,PhalangesOutlinesCorrect,SAX,3,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7051282051282052
83,PhalangesOutlinesCorrect,SAX,4,5,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7132867132867133
83,PhalangesOutlinesCorrect,SAX,0,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7074592074592074
83,PhalangesOutlinesCorrect,SAX,1,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.703962703962704
83,PhalangesOutlinesCorrect,SAX,2,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7062937062937062
83,PhalangesOutlinesCorrect,SAX,3,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.7004662004662005
83,PhalangesOutlinesCorrect,SAX,4,6,,,,,,uniform,resnet,,3.0,16.0,True,True,0.6876456876456877
83,PhalangesOutlinesCorrect,SAX,0,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7086247086247086
83,PhalangesOutlinesCorrect,SAX,1,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7132867132867133
83,PhalangesOutlinesCorrect,SAX,2,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7086247086247086
83,PhalangesOutlinesCorrect,SAX,3,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6853146853146853
83,PhalangesOutlinesCorrect,SAX,4,6,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7167832167832168
83,PhalangesOutlinesCorrect,SAX,0,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7307692307692307
83,PhalangesOutlinesCorrect,SAX,1,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7389277389277389
83,PhalangesOutlinesCorrect,SAX,2,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7191142191142191
83,PhalangesOutlinesCorrect,SAX,3,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7284382284382285
83,PhalangesOutlinesCorrect,SAX,4,6,,,,,,quantile,resnet,,3.0,16.0,True,True,0.7261072261072261
83,PhalangesOutlinesCorrect,SAX,0,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7237762237762237
83,PhalangesOutlinesCorrect,SAX,1,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7307692307692307
83,PhalangesOutlinesCorrect,SAX,2,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7144522144522144
83,PhalangesOutlinesCorrect,SAX,3,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7272727272727273
83,PhalangesOutlinesCorrect,SAX,4,6,,,,,,quantile,resnet,,3.0,64.0,True,True,0.7296037296037297
83,PhalangesOutlinesCorrect,SFA,0,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.7284382284382285
83,PhalangesOutlinesCorrect,SFA,1,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.7505827505827506
83,PhalangesOutlinesCorrect,SFA,2,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.7121212121212122
83,PhalangesOutlinesCorrect,SFA,3,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.6946386946386947
83,PhalangesOutlinesCorrect,SFA,4,5,3.0,4.0,32.0,16.0,256.0,uniform,transformer,0.0,,,,,0.7435897435897436
83,PhalangesOutlinesCorrect,SFA,0,6,3.0,4.0,32.0,16.0,128.0,uniform,transformer,0.0,,,,,0.7365967365967366
83,PhalangesOutlinesCorrect,SFA,1,6,3.0,4.0,32.0,16.0,128.0,uniform,transformer,0.0,,,,,0.7296037296037297
83,PhalangesOutlinesCorrect,SFA,2,6,3.0,4.0,32.0,16.0,128.0,uniform,transformer,0.0,,,,,0.745920745920746
83,PhalangesOutlinesCorrect,SFA,3,6,3.0,4.0,32.0,16.0,128.0,uniform,transformer,0.0,,,,,0.7307692307692307
83,PhalangesOutlinesCorrect,SFA,4,6,3.0,4.0,32.0,16.0,128.0,uniform,transformer,0.0,,,,,0.747086247086247
83,PhalangesOutlinesCorrect,SFA,0,5,3.0,4.0,128.0,64.0,256.0,uniform,transformer,0.0,,,,,0.7319347319347319
83,PhalangesOutlinesCorrect,SFA,1,5,3.0,4.0,128.0,64.0,256.0,uniform,transformer,0.0,,,,,0.7261072261072261
83,PhalangesOutlinesCorrect,SFA,2,5,3.0,4.0,128.0,64.0,256.0,uniform,transformer,0.0,,,,,0.6993006993006993
83,PhalangesOutlinesCorrect,SFA,3,5,3.0,4.0,128.0,64.0,256.0,uniform,transformer,0.0,,,,,0.7447552447552448
83,PhalangesOutlinesCorrect,SFA,4,5,3.0,4.0,128.0,64.0,256.0,uniform,transformer,0.0,,,,,0.7412587412587412
83,PhalangesOutlinesCorrect,SFA,0,6,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.7412587412587412
83,PhalangesOutlinesCorrect,SFA,1,6,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.7715617715617715
83,PhalangesOutlinesCorrect,SFA,2,6,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.717948717948718
83,PhalangesOutlinesCorrect,SFA,3,6,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.7587412587412588
83,PhalangesOutlinesCorrect,SFA,4,6,3.0,4.0,128.0,64.0,256.0,quantile,transformer,0.0,,,,,0.7575757575757576
83,PhalangesOutlinesCorrect,SFA,0,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.710955710955711
83,PhalangesOutlinesCorrect,SFA,1,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.7296037296037297
83,PhalangesOutlinesCorrect,SFA,2,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.7331002331002331
83,PhalangesOutlinesCorrect,SFA,3,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.7296037296037297
83,PhalangesOutlinesCorrect,SFA,4,5,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.7202797202797203
83,PhalangesOutlinesCorrect,SFA,0,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.6993006993006993
83,PhalangesOutlinesCorrect,SFA,1,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.7435897435897436
83,PhalangesOutlinesCorrect,SFA,2,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.717948717948718
83,PhalangesOutlinesCorrect,SFA,3,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.7261072261072261
83,PhalangesOutlinesCorrect,SFA,4,5,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.7086247086247086
83,PhalangesOutlinesCorrect,SFA,0,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7296037296037297
83,PhalangesOutlinesCorrect,SFA,1,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7261072261072261
83,PhalangesOutlinesCorrect,SFA,2,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7377622377622378
83,PhalangesOutlinesCorrect,SFA,3,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7354312354312355
83,PhalangesOutlinesCorrect,SFA,4,5,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7284382284382285
83,PhalangesOutlinesCorrect,SFA,0,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.696969696969697
83,PhalangesOutlinesCorrect,SFA,1,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.7237762237762237
83,PhalangesOutlinesCorrect,SFA,2,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.6993006993006993
83,PhalangesOutlinesCorrect,SFA,3,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.7156177156177156
83,PhalangesOutlinesCorrect,SFA,4,5,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.7121212121212122
83,PhalangesOutlinesCorrect,SFA,0,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.7564102564102564
83,PhalangesOutlinesCorrect,SFA,1,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.7785547785547785
83,PhalangesOutlinesCorrect,SFA,2,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.7692307692307693
83,PhalangesOutlinesCorrect,SFA,3,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.7680652680652681
83,PhalangesOutlinesCorrect,SFA,4,5,,,,,128.0,quantile,resnet,,3.0,16.0,True,True,0.7692307692307693
83,PhalangesOutlinesCorrect,SFA,0,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.7680652680652681
83,PhalangesOutlinesCorrect,SFA,1,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.747086247086247
83,PhalangesOutlinesCorrect,SFA,2,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.745920745920746
83,PhalangesOutlinesCorrect,SFA,3,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.7505827505827506
83,PhalangesOutlinesCorrect,SFA,4,5,,,,,256.0,quantile,resnet,,3.0,16.0,True,True,0.7482517482517482
83,PhalangesOutlinesCorrect,SFA,0,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.7680652680652681
83,PhalangesOutlinesCorrect,SFA,1,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.7668997668997669
83,PhalangesOutlinesCorrect,SFA,2,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.7715617715617715
83,PhalangesOutlinesCorrect,SFA,3,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.782051282051282
83,PhalangesOutlinesCorrect,SFA,4,5,,,,,128.0,quantile,resnet,,3.0,64.0,True,True,0.7738927738927739
83,PhalangesOutlinesCorrect,SFA,0,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.7599067599067599
83,PhalangesOutlinesCorrect,SFA,1,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.7552447552447552
83,PhalangesOutlinesCorrect,SFA,2,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.7331002331002331
83,PhalangesOutlinesCorrect,SFA,3,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.7564102564102564
83,PhalangesOutlinesCorrect,SFA,4,5,,,,,256.0,quantile,resnet,,3.0,64.0,True,True,0.7575757575757576
83,PhalangesOutlinesCorrect,SFA,0,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.7342657342657343
83,PhalangesOutlinesCorrect,SFA,1,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.754079254079254
83,PhalangesOutlinesCorrect,SFA,2,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.7319347319347319
83,PhalangesOutlinesCorrect,SFA,3,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.7610722610722611
83,PhalangesOutlinesCorrect,SFA,4,6,,,,,128.0,uniform,resnet,,3.0,16.0,True,True,0.7610722610722611
83,PhalangesOutlinesCorrect,SFA,0,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.6841491841491841
83,PhalangesOutlinesCorrect,SFA,1,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.7342657342657343
83,PhalangesOutlinesCorrect,SFA,2,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.7272727272727273
83,PhalangesOutlinesCorrect,SFA,3,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.7435897435897436
83,PhalangesOutlinesCorrect,SFA,4,6,,,,,256.0,uniform,resnet,,3.0,16.0,True,True,0.7389277389277389
83,PhalangesOutlinesCorrect,SFA,0,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7435897435897436
83,PhalangesOutlinesCorrect,SFA,1,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7447552447552448
83,PhalangesOutlinesCorrect,SFA,2,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7447552447552448
83,PhalangesOutlinesCorrect,SFA,3,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7494172494172494
83,PhalangesOutlinesCorrect,SFA,4,6,,,,,128.0,uniform,resnet,,3.0,64.0,True,True,0.7575757575757576
83,PhalangesOutlinesCorrect,SFA,0,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.6818181818181818
83,PhalangesOutlinesCorrect,SFA,1,6,,,,,256.0,uniform,resnet,,3.0,64.0,True,True,0.7319347319347319
