number,symbolCount,numOfAttentionLayers,method,header,dmodel,dff,ncoef,strategy,architecture,dropout,name,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy,fold
110,6,,MCB,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8120603015075377,2
110,6,,MCB,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.7819095477386935,3
110,6,,MCB,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8472361809045226,4
110,6,,MCB,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.8261306532663316,0
110,6,,MCB,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.857286432160804,1
110,6,,MCB,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.8100502512562814,2
110,6,,MCB,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.7849246231155779,3
110,6,,MCB,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.8371859296482412,4
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8623115577889447,0
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.7889447236180904,1
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8130653266331658,2
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8060301507537688,3
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8040201005025126,4
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8442211055276382,0
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8080402010050252,1
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8150753768844221,2
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.7919597989949749,3
110,6,,MCB,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8140703517587939,4
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9407035175879397,0
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9115577889447236,1
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9316582914572864,2
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9306532663316583,3
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9316582914572864,4
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.949748743718593,0
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.935678391959799,1
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9165829145728643,2
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9336683417085427,3
110,5,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9296482412060302,4
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9316582914572864,0
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8814070351758794,1
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8452261306532663,2
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8532663316582915,3
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9155778894472362,4
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.935678391959799,0
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8864321608040201,1
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9005025125628141,2
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8894472361809045,3
110,5,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9206030150753769,4
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9608040201005025,0
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9467336683417086,1
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9025125628140703,2
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9366834170854271,3
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9407035175879397,4
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9567839195979899,0
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.935678391959799,1
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9175879396984925,2
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9376884422110553,3
110,6,,TSFRESH_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.942713567839196,4
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9366834170854271,0
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.893467336683417,1
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8512562814070351,2
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8633165829145729,3
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.907537688442211,4
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9386934673366835,0
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9015075376884422,1
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8864321608040201,2
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9115577889447236,3
110,6,,TSFRESH_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9246231155778895,4
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9155778894472362,0
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8974874371859296,1
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9608040201005025,2
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.963819095477387,3
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9618090452261306,4
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.907537688442211,0
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.8864321608040201,1
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9547738693467337,2
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9587939698492463,3
110,5,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9658291457286432,4
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.942713567839196,0
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.7869346733668342,1
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9095477386934674,2
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8592964824120602,3
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9236180904522613,4
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9487437185929648,0
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.7899497487437186,1
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9155778894472362,2
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8864321608040201,3
110,5,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9366834170854271,4
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.949748743718593,0
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8974874371859296,1
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9537688442211055,2
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9597989949748744,3
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9688442211055276,4
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9437185929648241,0
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9055276381909547,1
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9567839195979899,2
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9557788944723619,3
110,6,,TSFRESH_SEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9668341708542714,4
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8874371859296483,0
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.7839195979899497,1
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9175879396984925,2
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8613065326633166,3
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9246231155778895,4
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8542713567839196,0
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.828140703517588,1
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9185929648241206,2
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.892462311557789,3
110,6,,TSFRESH_SEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.942713567839196,4
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9396984924623115,0
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9557788944723619,1
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9095477386934674,2
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.949748743718593,3
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.949748743718593,4
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9467336683417086,0
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9457286432160804,1
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9346733668341709,2
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9527638190954774,3
110,5,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9256281407035176,4
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8683417085427135,0
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8743718592964824,1
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8582914572864322,2
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8984924623115578,3
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.7748743718592965,4
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8673366834170855,0
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8773869346733668,1
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8954773869346734,2
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9045226130653267,3
110,5,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.7959798994974875,4
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9326633165829146,0
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9597989949748744,1
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.892462311557789,2
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9487437185929648,3
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9336683417085427,4
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9396984924623115,0
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9527638190954774,1
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9296482412060302,2
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9437185929648241,3
110,6,,TSFEL_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.928643216080402,4
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8864321608040201,0
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8974874371859296,1
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8743718592964824,2
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8994974874371859,3
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.770854271356784,4
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8884422110552764,0
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9025125628140703,1
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8984924623115578,2
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8964824120603015,3
110,6,,TSFEL_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.7698492462311558,4
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8512562814070351,0
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9115577889447236,1
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8170854271356784,2
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.942713567839196,3
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8944723618090452,4
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9125628140703518,0
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9236180904522613,1
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.892462311557789,2
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9015075376884422,3
110,5,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9316582914572864,4
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9417085427135679,0
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.949748743718593,1
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8391959798994975,2
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9125628140703518,3
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8552763819095477,4
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9487437185929648,0
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.942713567839196,1
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9246231155778895,2
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.935678391959799,3
110,5,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9266331658291457,4
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8763819095477386,0
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9306532663316583,1
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.807035175879397,2
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.914572864321608,3
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8994974874371859,4
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9105527638190954,0
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9276381909547738,1
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.892462311557789,2
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9256281407035176,3
110,6,,CATCH22_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9296482412060302,4
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9216080402010051,0
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9507537688442211,1
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8371859296482412,2
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9105527638190954,3
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8472361809045226,4
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9447236180904522,0
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.935678391959799,1
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9195979899497487,2
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9316582914572864,3
110,6,,CATCH22_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9226130653266331,4
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.828140703517588,0
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9045226130653267,1
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.821105527638191,2
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9236180904522613,3
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8954773869346734,4
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.893467336683417,0
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9206030150753769,1
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.892462311557789,2
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9085427135678392,3
110,5,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9185929648241206,4
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9366834170854271,0
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9125628140703518,1
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8502512562814071,2
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8753768844221106,3
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.842211055276382,4
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9527638190954774,0
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9246231155778895,1
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9296482412060302,2
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8884422110552764,3
110,5,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9035175879396985,4
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8673366834170855,0
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9045226130653267,1
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8251256281407036,2
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9256281407035176,3
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8884422110552764,4
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9025125628140703,0
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9015075376884422,1
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.893467336683417,2
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.91356783919598,3
110,6,,CATCH24_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9195979899497487,4
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9216080402010051,0
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.9155778894472362,1
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8532663316582915,2
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8613065326633166,3
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8261306532663316,4
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9396984924623115,0
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.91356783919598,1
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9155778894472362,2
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.892462311557789,3
110,6,,CATCH24_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8663316582914573,4
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8512562814070351,0
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9035175879396985,1
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8763819095477386,2
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8773869346733668,3
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8673366834170855,4
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.8974874371859296,0
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9045226130653267,1
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.892462311557789,2
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9155778894472362,3
110,5,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.8834170854271357,4
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8442211055276382,0
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8804020100502512,1
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8170854271356784,2
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.8301507537688442,3
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,16.0,True,True,0.6924623115577889,4
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.864321608040201,0
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.9055276381909547,1
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8412060301507538,2
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.8391959798994975,3
110,5,,TSFEAT_SYM,,,,,quantile,resnet,,Symbols,3.0,64.0,True,True,0.742713567839196,4
110,6,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8562814070351759,0
110,6,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.91356783919598,1
110,6,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.9045226130653267,2
110,6,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8743718592964824,3
110,6,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,16.0,True,True,0.8854271356783919,4
110,6,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9035175879396985,0
110,6,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.9165829145728643,1
110,6,,TSFEAT_SYM,,,,,uniform,resnet,,Symbols,3.0,64.0,True,True,0.8904522613065327,2
