method,number,name,fold,symbolCount,numOfAttentionLayers,header,dmodel,dff,ncoef,strategy,architecture,dropout,num_resblocks,num_channels,use_1x1conv,lr,Test Accuracy
TSFRESH,42,FordB,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.49506172839506174
TSFRESH,42,FordB,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.49506172839506174
TSFRESH,42,FordB,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5049382716049383
TSFRESH,42,FordB,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.5049382716049383
TSFRESH,43,FreezerRegularTrain,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5
TSFRESH,43,FreezerRegularTrain,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5
TSFRESH,43,FreezerRegularTrain,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5
TSFRESH,43,FreezerRegularTrain,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5
TSFRESH,43,FreezerRegularTrain,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5063157894736842
TSFRESH,51,GunPoint,0,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.49333333333333335
TSFRESH,51,GunPoint,1,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5066666666666667
TSFRESH,51,GunPoint,2,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5066666666666667
TSFRESH,51,GunPoint,3,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.5066666666666667
TSFRESH,51,GunPoint,4,0,,,,,,uniform,resnet,,3.0,16.0,True,True,0.49333333333333335
TSFRESH,52,GunPointAgeSpan,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7436708860759493
TSFRESH,52,GunPointAgeSpan,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.75
TSFRESH,52,GunPointAgeSpan,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.6677215189873418
TSFRESH,52,GunPointAgeSpan,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7879746835443038
TSFRESH,52,GunPointAgeSpan,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.7373417721518988
TSFRESH,53,GunPointMaleVersusFemale,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8924050632911392
TSFRESH,53,GunPointMaleVersusFemale,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8291139240506329
TSFRESH,53,GunPointMaleVersusFemale,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9177215189873418
TSFRESH,53,GunPointMaleVersusFemale,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.8259493670886076
TSFRESH,53,GunPointMaleVersusFemale,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.879746835443038
TSFRESH,54,GunPointOldVersusYoung,0,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9968253968253968
TSFRESH,54,GunPointOldVersusYoung,1,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9777777777777777
TSFRESH,54,GunPointOldVersusYoung,2,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9904761904761905
TSFRESH,54,GunPointOldVersusYoung,3,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9682539682539683
TSFRESH,54,GunPointOldVersusYoung,4,0,,,,,,uniform,resnet,,3.0,64.0,True,True,0.9809523809523809
